Code;Título;Tempo inicial;Tipo;Situação;Link;Vídeo base
v431;2 ESTRATÉGIAS que você deve evitar na hora de VENDER seu PROJETO de INTERIORES!;44:09 – 45:12;Feed;Enviado;https://drive.google.com/open?id=1RCN_ks_TQE__RImr38U0LKgSVMG3XEEF&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
v432;POLÊMICA: Nem todo possível cliente MERECE SEU TEMPO?;45:30 – 45:42;Reels;Enviado;https://drive.google.com/open?id=1RhmcBDUaf9NmbkkJmmTzpDEZfsr2NIEm&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
v433;E se o cliente NÃO RESPONDER ao pré-briefing?;49:10 – 49:57;Feed;Enviado;https://drive.google.com/open?id=1RtEzWevbGbcddqxJtQiEGXw8sF2-HScx&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
v434;ISSO definitivamente faz um POTENCIAL cliente NÃO CONTRATAR seu escritório de INTERIORES!;01:06:20 – 01:07:08;Feed;Enviado;https://drive.google.com/open?id=1S0DcCruirkmYTbKAoJnkVS0QqIGvWA1-&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
v435;NÃO COMECE a próxima etapa do projeto antes de fazer ISSO!;01:12:29 – 01:13:23;Feed;Enviado;https://drive.google.com/open?id=1SbUmkAp0mlqU1w23Ckd23DRR78me8wyg&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av422;Arquiteta e designer, ser generalista ou especialista?;Áudio;Feed;Enviado;https://drive.google.com/open?id=1IM8sOzZddoPzvfHBDTXZ3QQBW-AAwaid&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av423;Arquiteta e Designer é por isso que voce NÃO deve perder TEMPO com ESSE perfil de cliente!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1dBaPJSqTJVXcl7g2XJIvjXqspKSm1Eih&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av424;O SEGREDO para você não ter PREJUÍZOS no seu Escritório de INTERIORES;Áudio;IGTV;Enviado;https://drive.google.com/open?id=1JHJq58e0bCxrozTiNfKaMQHO4kVSL3PE&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av425;Mais clientes NÃO É suficiente para ALAVANCAR seu escritório de interiores!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1JxD7e-mjzdDVd580FZp2MP_i9l4Uoyb5&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av426;Como essa descoberta mudou nosso jeito de Trabalhar com INTERIORES!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1dLSL-KDFecLMW74Ust_vEaeI-8fD_O7T&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av427;Sem saber reponder ISSO você dificilmente vai LUCRAR trabalhando com INTERIORES!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1LGECduJbGmAH9bOjJR-WCTtb2GqpY3w_&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av428;Arquiteta e Designer, use essa FERRAMENTA e aumente suas chances de ser CONTRATADA!;Áudio;IGTV;Enviado;https://drive.google.com/open?id=1cUMlUpwdVoh1b94FWKxLX_cmJ9JYP1jl&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av429;ARQUITETA E DESIGNER, Se o cliente NÃO está te CONTRATANDO, ESSE pode ser o seu ERRO!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1QwTtcJslaF_ZVHx0YAlFJsBAN-9s1s8n&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av430;Seu escritório de interiores deve ser como uma COMPANHIA AÉREA!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1dYMMOKvDMPZeQBuccxWiRs6SvLWyg99r&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av431;2 ESTRATÉGIAS que você deve evitar na hora de VENDER seu PROJETO de INTERIORES!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1Rdwi9Yzimg-OB83eNmPQwpKwHUEBVxI4&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av432;POLÊMICA: Nem todo possível cliente MERECE SEU TEMPO?;Áudio;Reels;Enviado;https://drive.google.com/open?id=1deYhj3zS2fMjrCTxLoGNVnBz6MmJKZQn&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av433;E se o cliente NÃO RESPONDER ao pré-briefing?;Áudio;Feed;Enviado;https://drive.google.com/open?id=1djsGlpTf0PepWZJcYkS9Z03w7Zy5XvWc&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av434;ISSO definitivamente faz um POTENCIAL cliente NÃO CONTRATAR seu escritório de INTERIORES!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1SW0jsk9WX3USw6f0F8wvbtYsZZaSXzJ0&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
av435;NÃO COMECE a próxima etapa do projeto antes de fazer ISSO!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1ds2QlmE6obXVVxy2n3TgiBDkiAXHr7Q6&authuser=f215775%40dac.unicamp.br&usp=drive_fs;PK022021_Live Qual a melhor estratégia 10/02
v404;Essa é a MANEIRA mais INTELIGENTE de você ESTABELECER suas METAS;00:04 – 00:11,  00:15 – 03:40;IGTV;Enviado;https://drive.google.com/open?id=15euPLIxSQhZt5huJlO-wBDm3SO38SlQx&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_24/08/2018
v405;O SEGREDO que NÃO te contam sobre ATRAIR  MAIS CLIENTES para vender Projeto de Interiores!;00:00 – 02:13;IGTV;Enviado;https://drive.google.com/open?id=1719XCgjn_63iiLB7RhNg6_MLZ1PlaMfq&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_24/10/2018
v406;Como construir uma APRESENTAÇÃO de PROPOSTA MAGNÉTICA para vender Projeto de INTERIORES;00:00 – 02:19, 02:20 – 03:05;IGTV;Enviado;https://drive.google.com/open?id=19ZFXH7ifmqOr46Kj9dO52_uf2dQx5gHX&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_23/03/2019
av406;Como construir uma APRESENTAÇÃO de PROPOSTA MAGNÉTICA para vender Projeto de INTERIORES;áudio;IGTV;Enviado;https://drive.google.com/open?id=1U7ks730mRC6DHWqDQeKm5nZVC3biyLmY&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_23/03/2019
v407;Quando você se sentir DESANIMADA trabalhando com INTERIORES, FAÇA ISSO!;01:16 – 02:18, 02:28 – 04:07;IGTV;Enviado;https://drive.google.com/open?id=1GjfPyNoQsY8BhUE98eCBKlM1IFHfvp2j&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_24/04/2019
av407;Quando você se sentir DESANIMADA trabalhando com INTERIORES, FAÇA ISSO!;áudio;IGTV;Enviado;https://drive.google.com/open?id=1TF6hFjPcWllWOSstKrYPsVCNX8OJoDI0&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_24/04/2019
v436;CHEGA DE DESCULPAS! Esse é seu maior INVESTIMENTO! ;00:49 – 01:41, 01:59 – 02:26, 02:56 – 04:11;IGTV;Enviado;https://drive.google.com/open?id=1KpdS8zY_FBUEjFnJNkRz1HiYg1x6TZYy&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(30/04/2019)
v437;NUNCA deixe ISSO te DESMOTIVAR;04:13 – 04:41;Reels;Enviado;https://drive.google.com/open?id=1KrSI4EiKmtH79iJZD-OpVI0peYzq5hem&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(30/04/2019)
v438;Essa LINGUAGEM vai te fazer AUMENTAR seu nº de VENDAS!;00:11 – 00:15, 00:19 – 00:28, 00:44 – 02:23;IGTV;Enviado;https://drive.google.com/drive/folders/1-IV6UTpaxcjRAZplNOp9ngLVfjLpxjwO;STORIES_(25/06/2019)
v439;O que é mais VANTAJOSO: ADMINISTRADORA ou INVESTIDORA?;02:44 – 03:13;Reels;Enviado;https://drive.google.com/open?id=1KwUSrcaUk63kxg1-i8dE3guojG2UwEts&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(23/01/2020__Como saimos da mentalidade de poupadoras para investidoras
v440;É por isso que você DEVE PAGAR AS CONTAS com o dinheiro que SOBRA!;00:03 – 02:02;IGTV;Enviado;https://drive.google.com/open?id=1HR0Is4l3WU6wzgu-Pp5b_E8FV1gE1iHD&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(23/01/2020__Como saimos da mentalidade de poupadoras para investidoras
v441;Você É um profissional DIFERENCIADO? SERÁ MESMO?;00:05 – 01:27;IGTV;Enviado;https://drive.google.com/open?id=1A0WZviyvJ8IyA1OgrdV1pO8_9S0bdB2Q&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(4/02/2020)_Você é um profissional deferenciado?
v442;Os 3 PILARES para DIVULGAR seu ESCRITÓRIO DE INTERIORES;00:01 – 01:38;IGTV;Enviado;https://drive.google.com/open?id=1Nn4bDvkaGwEg0MZl3uDdim5yHmA5KWJi&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(10/04/2020_Não espere até se sentir pronta...vai com medo mesmo
v443;Esse é o caminho para ter um ESCRITÓRIO DE INTERIORES de SUCESSO!;00:08 – 01:22, 01:28 – 03:22;IGTV;Enviado;https://drive.google.com/open?id=1PhNbOvKqVf5GExwtoNenoq6GYYL9O9vv&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(14/05/2020)_Você já se perguntou: Qual o meu maior talento? então escuta essa história
v444;Isso a FACULDADE DE INTERIORES NÃO TE ENSINA!;00:05 – 03:00;IGTV;Enviado;https://drive.google.com/open?id=1NnaouxmJYjlaTIrn222KR8c8qeIfoMfN&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(26/05/2020) Arquiteta e designer vc realmente domina a arte da comuinicação? Veja como isso é importante para o seu escritório
v445;Por que essa empresa com mais de 1.100 funcionários nos contratou?;00:02 – 02:10, 02:26 – 04:35, 04:48 – 07:13;IGTV;Reprovado;;STORIES_(17/08/20) Quais as competencias de um designer de interiores
v446;Qual o PREÇO de ser VOCÊ MESMA?;00:21 – 04:16;IGTV;Enviado;https://drive.google.com/open?id=1Npw4fidJIXAIpEFYi27kzls7sBL4wCdB&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(31/05/2020) O preço de ser você
v447;Não queira AGRADAR os OUTROS, seja VOCÊ MESMA!;04:17 – 06:26;IGTV;Enviado;https://drive.google.com/open?id=1NqsX4mIqNqyqlT5OXko4-Yafh7vzTuBD&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(31/05/2020) O preço de ser você
v448;VOCÊ está DISPOSTA  a ser AUTÊNTICA?;06:32 – 07:44;Feed;Enviado;https://drive.google.com/open?id=1NzdQvecpiscrGpTmCRcok0_hdxStIfKt&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(31/05/2020) O preço de ser você
v449;É por isso que vcoê PRECISA CONHECER o seu CLIENTE;00:02 – 01:29;IGTV;Enviado;https://drive.google.com/open?id=1TufXrDnc68dyZKgDtLIS5xICWOg7BNJc&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(22/09/2020) Porque é importante conhecer o seu cliente
v450;Aprenda a ser PERSUASIVO nos seus RELACIONAMENTOS;02:30 – 03:29;Feed;Enviado;https://drive.google.com/open?id=1Tqsm2UbCE3PIY2Cv1TuikjL6CwV1H061&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(22/09/2020) Porque é importante conhecer o seu cliente
v451;Esse APLICATIVO que ORGANIZA A VIDA dos PROFISSIONAIS DE INTERIORES!;00:00 – 05:55;IGTV;Reprovado;;STORIES_(24/09/2020) Dica de aplicativo para facilitar a vida do designer
v452;Estes são os PREJUÍZOS que a FALTA de ORGANIZAÇÃO pode trazer para o seu NEGÓCIO;00:15 – 01:04;Feed;Enviado;https://drive.google.com/open?id=1Tpae4VE5sRkkKHTVThkdGFg84n_f8ZTu&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(02/10/2020) Como fazer mais projetos ao mesmo tempo
v453;Tenha um DIFERENCIAL na hora de apresentar seu PROJETO para o CLIENTE;01:31 – 02:44;Feed;Enviado;https://drive.google.com/open?id=1PYnhXH0j0xIHPfftXSIcWGFc4YVl0Gji&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(02/10/2020) Como fazer mais projetos ao mesmo tempo
v454;Invista NISSO e tenha mais LUCRO;01:45 – 02:08;Reels;Enviado;https://drive.google.com/open?id=1PRSXGub3ngNY5S3FUUl8PzmnZQlcr6Eb&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(02/10/2020) Como fazer mais projetos ao mesmo tempo
v455;Arquitetos e Designers, é assim que se faz para criar conteúdo para redes sociais?;00:18 – 04:12;IGTV;Enviado;https://drive.google.com/open?id=12O0FWG0OH_jr4qhUuoNHZ5Rxs9D_GxV9&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(07/10/2020) Como ter um planejamento de conteúdo nas redes sociais
v456;PLANTE conteúdo para no futuro COLHER engajamento ;02:44 – 03:27;Reels;Enviado;https://drive.google.com/open?id=1PTlr2o0LHSzdqIwFTXwBaYP2n6hokWzP&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(07/10/2020) Como ter um planejamento de conteúdo nas redes sociais
v457;Você têm sido ESTRATEGISTA na hora de ESCOLHER qual CONTEÚDO postar?;03:29 – 04:12;Reels;Enviado;https://drive.google.com/open?id=1PTmiBepcgH2Xt-V4ZK8zn2aLRkJAyPPr&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(07/10/2020) Como ter um planejamento de conteúdo nas redes sociais
v458;ENTENDER ISSO é a sua principal FERRAMENTA para o SUCESSO;00:00 – 03:12;IGTV;Enviado;https://drive.google.com/open?id=1PfnJnr5aFSj0DgNdZC26Roc-gcUVuzm3&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(18/10/2020) O pensamento é um combustível poderoso
v459;DESISTIR não é uma OPÇÃO!;00:12 – 00:45;Reels;Enviado;https://drive.google.com/open?id=1U-Qks40e__TqsPcSFnf-dVnOKIQhJDL0&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(18/10/2020) O pensamento é um combustível poderoso
v460;PRIMEIRO cuide de VOCÊ para depois cuidar da sua EMPRESA;01:31 – 01:58;Reels;Enviado;https://drive.google.com/open?id=1PWvgND6u7lLLwwfegI_v5c3DMmk5DHRE&authuser=f215775%40dac.unicamp.br&usp=drive_fs;STORIES_(18/10/2020) O pensamento é um combustível poderoso
v461;A importância de SABER O QUE VOCÊ QUER para SUA VIDA!;17:22 – 17:48;Reels;Enviado;https://drive.google.com/open?id=1jIEvHIzf3aMteFO7HZRXXZSiueuEUdbh&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v462;APRENDA a ter CLAREZA e PARE de ACEITAR qualquer coisa!;22:14 – 23:14;IGTV;Enviado;https://drive.google.com/open?id=1jEkr5MdBUEWbyWA8Xuas0uKDw9IfxUfq&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v463;NINGUÉM nasce sabendo VENDER, por isso INVISTA no seu próprio APRENDIZADO!;28:52 – 30:43,  43:52 – 44:06,  45:57 – 46:47;IGTV;Enviado;https://drive.google.com/open?id=1iO7I9n0qhjm7zXRgQ_Pdao4zzPwUmN-e&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v464;INVISTA na sua COMUNICAÇÃO e CONQUISTE seus CLIENTES!;45:57 – 46:47;Reels;Enviado;https://drive.google.com/open?id=1jTXIb37WEUlIoYZi6wPuwjbbOiBfnzT0&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v465;Conheça a NOVA MOEDA do mercado: o CAPITAL ERÓTICO;47:51 – 47:59, 49:50 – 49:59, 50:05 – 50:14, 50:35 – 53:09, 53:59 – 54:11;IGTV;Enviado;https://drive.google.com/open?id=12PWuPrpYSYuH6cSeMBoa-8mI1nBnLYzA&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v466;Essa é a IMPORTÂNCIA  de CAUSAR uma 1ª BOA IMPRESSÃO!;58:09 – 59:15;IGTV;Enviado;https://drive.google.com/open?id=1j3qcPeBcEjhDTdalTXXMNfE2O-7mg1YU&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v467;VOCÊ só tem 90 segundos...;01:03:08 – 01:03:41;Reels;Enviado;https://drive.google.com/open?id=1jC-37C-arIw0z46oDvkP31biJFTtppAy&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v468;A sua APRESENTAÇÃO PESSOAL pode DECIDIR o seu FUTURO!;01:12:29 – 01:15:40;IGTV;Enviado;https://drive.google.com/open?id=1nmLrad0mcHCM6EQV5rkslLQcMq-GtFaN&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v469;CAPRICHE na sua APRESENTAÇÃO PESSOAL para CAUSAR uma BOA IMPRESSÃO!;01:13:12 – 01:13:55;Reels;Enviado;https://drive.google.com/open?id=1jBmjLNK1WeKjbu75RUihqbswWmOCyT02&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v470;Veja o quanto que VOCÊ ser COMUM implica nas suas VENDAS!;01:18:15 – 01:19:43;IGTV;Enviado;https://drive.google.com/open?id=1j8TScYk0OX8ygdA0heN8JmIEH8x132x3&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v471;A importância de ser ATRAENTE para ter SUCESSO PROFISSIONAL;01:18:50 – 01:19:43;Reels;Enviado;https://drive.google.com/open?id=1j8R-rs_HXg5Xu5HgWJbhcllAH0EBTNRn&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v472;Como ser ATRAENTES além da beleza externa?;01:19:18 – 01:19:43;Reels;Enviado;https://drive.google.com/open?id=1iYqdGv0JxAPAZdupvzH0Lb-p4_tLeLsi&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v473;Você PRECISA assistir ISSO antes de INVESTIR nas suas HABILIDADE TÉCNICAS!;01:23:38 – 01:24:37;IGTV;Enviado;https://drive.google.com/open?id=1iSx4d2e7YTi-Vdo039hwWyHXN0JUUtyJ&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v474;Seja como o MEL é para as ABELHAS!;01:32:31 – 01:33:24;IGTV;Enviado;https://drive.google.com/open?id=1jZyrsSnAldwF9QUEnenvewcTCW1neIDJ&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v475;Veja a IMPORTÂNCIA do ASPECTO VISUAL!;01:34:09 – 01:34:28;Reels;Enviado;https://drive.google.com/open?id=1qHTzgc7exJg6XKJ0HAhrZ92_uDfRwt6e&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v476;Essa é a IMPORTÂNCIA do INSTAGRAM como DIVULGAÇÃO!;01:34:43 – 01:35:11;Reels;Enviado;https://drive.google.com/open?id=1kKNBpMEL10wdNHdE0XeFCK-itaW3oOtn&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v477;TEM MUITA gente de OLHO nas suas REDES sociais! ;01:37:55 – 01:38:35;Reels;Enviado;https://drive.google.com/open?id=1kkUN8-d38bBUejNrhQ2btVQb0Yv8Hf8y&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v478;Se ADAPTE de acordo com o LUGAR que você quer TRABALHAR!;01:41:28 – 01:43:24;IGTV;Enviado;https://drive.google.com/open?id=1kx3YKDu__qf9TXV9Pm8J65EKT1TlNsN0&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v479;A importância da APRESENTAÇÃO VISUAL para SUA VIDA!;01:45:50 – 01:48:16;IGTV;Enviado;https://drive.google.com/open?id=1lbZ0Wm4suJlYhzTbssX_tjPtFVW-95P5&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v480;Seja uma pessoa INTERESSADA ao invés de ser INTERESSANTE!;01:45:50 – 01:48:16;Reels;Enviado;https://drive.google.com/open?id=1m9Z7lYuQy2G9J_lC6o0GWYDqyg5MQVKJ&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v481;A IMPORTÂNCIA do CONTATO VISUAL!;01:48:49 – 01:50:02;IGTV;Enviado;https://drive.google.com/open?id=1mlBMQNzKGsW2hwTBw6hD0H7xsRBaw8NU&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v482;A IMPORTÂNCIA de causar uma boa IMPRESSÃO VISUAL;01:54:44 – 01:57:02;IGTV;Enviado;https://drive.google.com/open?id=1oPEg1G4GAyP2ZB3dhKyMEqzxgQ_SmcX-&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v483;SORRIA, você está sendo OBSERVADO!;02:03:23 – 02:04:02;Reels;Enviado;https://drive.google.com/open?id=1n9Ft2IBtqT_N8Pfxd0DVt2Wb31-bM9AU&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v484;Dicas para você MELHORAR sua COMUNICAÇÃO SOCIAL!;02:05:26 – 02:06:16;Reels;Enviado;https://drive.google.com/open?id=1qiQipPl-zgWKOE4DX1CHmMXehtGH7UG4&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v485;O que é o RAPPORT?;02:07:15 – 02:07:51;Reels;Enviado;https://drive.google.com/open?id=1r1mEE0SJtdEqKhgw8GzJqh-LjnjWe1wL&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
v486;Use essa técnica e conquiste as PESSOAS em sua VOLTA! ;02:08:40 – 02:09:42;IGTV;Enviado;https://drive.google.com/open?id=1rN-pLsIli7bVLRUpjgmNDtggzPx88_Zn&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
av461;A importância de SABER O QUE VOCÊ QUER para SUA VIDA!;;Reels;Enviado;https://drive.google.com/open?id=1q0-N7-AbqAy5jWBN8M6BZQfM4e0f1DUm&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
av462;APRENDA a ter CLAREZA e PARE de ACEITAR qualquer coisa!;;IGTV;Enviado;https://drive.google.com/open?id=1pVet0G9zXieZNRuouOCoDoeJbb_ecuzH&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
av463;NINGUÉM nasce sabendo VENDER, por isso INVISTA no seu próprio APRENDIZADO!;;IGTV;Enviado;https://drive.google.com/open?id=1pTT60W7J9nv_QiY0DJHbSaEVL6_zA7aM&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
av464;INVISTA na sua COMUNICAÇÃO e CONQUISTE seus CLIENTES!;;Reels;Enviado;https://drive.google.com/open?id=1pxowuW1jpEoPSm8KzAz9ASjZMjvGyNPr&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
av465;Conheça a NOVA MOEDA do mercado: o CAPITAL ERÓTICO;;IGTV;Enviado;https://drive.google.com/open?id=12YPpP32PokfVWyBJLPFMyA_JhzIr4p_l&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
av466;Essa é a IMPORTÂNCIA  de CAUSAR uma 1ª BOA IMPRESSÃO!;;IGTV;Enviado;https://drive.google.com/open?id=1pSTuo7wEkHPfOqJeQhV62HqV87xU_PsQ&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
av467;VOCÊ só tem 90 segundos...;;Reels;Enviado;https://drive.google.com/open?id=1pvcrjcjgLSI45RxeOOsNP4rFGpgQdZeq&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
av468;A sua APRESENTAÇÃO PESSOAL pode DECIDIR o seu FUTURO!;;IGTV;Enviado;https://drive.google.com/open?id=1pGDXCq3xBoQsp3TmKPMjtuWveEYZ9B3b&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
av469;CAPRICHE na sua APRESENTAÇÃO PESSOAL para CAUSAR uma BOA IMPRESSÃO!;;Reels;Enviado;https://drive.google.com/open?id=1puhpUV6L1Cvx26s9N2NLotmcppZmSQno&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
av470;Veja o quanto que VOCÊ ser COMUM implica nas suas VENDAS!;;IGTV;Enviado;https://drive.google.com/open?id=1p7TXngI3tKJQi5Ph2kQm5v6QOvvWj5tC&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Workshop com Kátia Barbosa
